Name,Label,levenshtein_real,levenshtein_fictional,fuzzy_real,fuzzy_fictional,double_metaphone_real,double_metaphone_fictional,is_dictionary_word
Court of Owls,1.0,8,0,51.85185185185186,100.0,1,1,1
Deadman and the Flying Graysons,1.0,19,0,52.17391304347826,100.0,0,1,1
Flying Graysons,1.0,7,6,59.25925925925925,66.66666666666667,0,0,1
Grayson,1.0,5,3,60.0,75.0,0,0,0
C.C. Haly,1.0,6,0,44.44444444444444,100.0,0,1,0
Homosexuality in the Batman franchise,1.0,25,0,50.0,100.0,0,1,1
John Grayson,1.0,6,0,61.53846153846154,100.0,0,1,0
Nightstar,1.0,6,0,57.14285714285714,100.0,0,1,0
Publication history of Dick Grayson,1.0,24,0,45.28301886792453,100.0,0,1,1
Robin: Year One,1.0,8,0,59.25925925925925,100.0,0,1,1
Spyral,1.0,5,2,50.0,72.72727272727273,0,0,0
Lady Vic,1.0,5,0,55.55555555555556,100.0,0,1,1
Akari Himuro,1.0,6,0,61.53846153846154,100.0,0,1,0
Kazumi Amano,1.0,7,0,58.33333333333333,100.0,0,1,0
Amiya,1.0,5,0,50.0,100.0,0,1,0
Ami Asai,1.0,5,0,63.1578947368421,100.0,0,1,1
Black Rabbit,1.0,6,4,60.86956521739131,71.42857142857143,0,0,1
Chanta,1.0,5,2,57.14285714285714,76.92307692307692,1,0,0
Chihiro,1.0,5,0,50.0,100.0,0,1,0
Cordelia Gallo,1.0,5,0,75.86206896551724,100.0,0,1,0
Cordelia Glauca,1.0,6,0,66.66666666666667,100.0,0,1,0
Dark Schneider,1.0,7,5,61.53846153846154,66.66666666666667,0,0,1
Doctor Agasa,1.0,7,3,54.54545454545454,75.0,0,0,1
Dorothea,1.0,5,4,70.0,72.72727272727273,0,0,0
Makoto Edamura,1.0,7,0,58.33333333333333,100.0,0,1,0
Flashy Flash,1.0,6,0,60.86956521739131,100.0,0,1,1
Frederica Rosenfort,1.0,8,11,66.66666666666667,56.41025641025641,0,0,0
Jung Freud,1.0,6,5,57.14285714285714,60.0,0,0,0
Frieren the Slayer,1.0,10,0,58.06451612903225,100.0,0,1,1
Tsukasa Fujii,1.0,7,0,57.14285714285714,100.0,0,1,0
Gabimaru,1.0,5,0,63.1578947368421,100.0,0,1,0
Gara,1.0,4,1,54.54545454545454,88.88888888888889,0,1,1
Hajime Aoyama,1.0,7,0,58.33333333333333,100.0,0,1,0
Hajime Nagumo,1.0,7,0,58.33333333333333,100.0,0,1,0
Hammie,1.0,5,3,55.55555555555556,66.66666666666667,0,1,0
Harime Nui,1.0,5,0,66.66666666666667,100.0,0,1,0
Haruko Haruhara,1.0,8,0,62.5,100.0,0,1,0
Yume Hinata,1.0,6,0,57.14285714285714,100.0,0,1,0
Hisashi Mitsui,1.0,8,7,58.33333333333333,66.66666666666667,0,0,0
Hokuto Sumeragi,1.0,9,6,57.14285714285714,66.66666666666667,0,0,0
Holo,1.0,4,1,54.54545454545454,75.0,0,1,0
Icchan,1.0,6,2,55.55555555555556,66.66666666666667,0,0,0
Ganta Igarashi,1.0,7,0,64.51612903225806,100.0,0,1,1
Jodio Joestar,1.0,7,0,60.86956521739131,100.0,0,1,0
Jūzō Okita,1.0,6,6,47.61904761904761,43.47826086956522,0,0,0
Kaede Rukawa,1.0,6,0,60.86956521739131,100.0,0,1,0
Urumi Kanzaki,1.0,7,5,64.0,74.07407407407408,0,0,0
Kanzo Hattori,1.0,7,0,61.53846153846154,100.0,0,1,0
Kei,1.0,5,1,36.36363636363637,75.0,0,1,0
Kessoku Band,1.0,6,6,54.54545454545454,58.33333333333333,0,0,1
Honey Kisaragi,1.0,6,5,62.06896551724138,74.07407407407408,0,0,1
Kris Rutherford,1.0,7,5,66.66666666666667,70.96774193548387,0,0,1
Kurena Kukumila,1.0,8,8,59.25925925925925,61.53846153846154,0,0,0
Tomoko Kuroki,1.0,6,6,58.33333333333333,58.33333333333333,0,0,0
Kuroko Shirai,1.0,7,0,60.86956521739131,100.0,0,1,0
Kei Kusanagi,1.0,7,0,60.86956521739131,100.0,0,1,0
Lain Iwakura,1.0,6,6,60.86956521739131,58.33333333333333,1,0,1
Leafa,1.0,5,0,53.333333333333336,100.0,0,1,0
Louise,1.0,5,1,62.5,90.9090909090909,0,1,0
Louise Françoise Le Blanc de La Vallière,1.0,28,0,42.10526315789473,100.0,0,1,1
Morel Mackernasey,1.0,9,0,59.25925925925925,100.0,0,1,1
The Master,1.0,4,0,66.66666666666667,100.0,0,1,1
Mea,1.0,5,1,40.0,75.0,0,1,0
Futaba Miyamizu,1.0,8,4,53.84615384615385,73.33333333333334,0,0,0
Hitoha Miyamizu,1.0,8,0,53.84615384615385,100.0,0,1,0
Mitsuha Miyamizu,1.0,8,3,58.33333333333333,83.87096774193549,0,0,0
Toshiki Miyamizu,1.0,9,0,50.0,100.0,0,1,0
Yotsuha Miyamizu,1.0,9,4,58.33333333333333,77.41935483870968,0,0,0
Moguro Fukuzou,1.0,9,6,50.0,59.25925925925925,0,0,0
Mosbee,1.0,5,0,53.333333333333336,100.0,0,1,0
Mugen,1.0,5,0,47.05882352941176,100.0,0,1,0
Naota Nandaba,1.0,6,0,58.33333333333333,100.0,0,1,0
Sayaka Natori,1.0,7,0,58.33333333333333,100.0,0,1,0
Natsuo Fujii,1.0,7,5,58.33333333333333,64.0,0,0,0
Natsuo Sagan,1.0,6,0,60.86956521739131,100.0,0,1,0
Eri Ninamori,1.0,6,6,60.86956521739131,59.25925925925925,0,0,0
Nishikienrai,1.0,7,0,57.14285714285714,100.0,0,1,0
Chihiro Ogino,1.0,7,0,63.63636363636363,100.0,0,1,0
Tsuyoshi Ohki,1.0,9,7,53.84615384615385,58.33333333333333,0,0,0
Miki Okudera,1.0,7,5,56.00000000000001,64.0,0,0,0
Rin Okumura,1.0,6,4,64.0,75.0,0,0,0
Yukio Okumura,1.0,8,0,55.172413793103445,100.0,0,1,0
Eikichi Onizuka,1.0,9,8,53.84615384615385,53.333333333333336,0,0,0
Paifu,1.0,5,0,53.333333333333336,100.0,0,1,0
Pirotess,1.0,5,0,55.55555555555556,100.0,0,1,0
Princess Luna,1.0,6,0,68.96551724137932,100.0,0,1,1
Ryota Miyagi,1.0,7,5,54.54545454545454,63.63636363636363,0,0,0
Toshiyuki Saejima,1.0,9,0,55.172413793103445,100.0,0,1,0
Itsuhito Sakaki,1.0,8,7,55.172413793103445,64.51612903225806,0,0,0
Haruko Sakurai,1.0,7,5,59.25925925925925,75.86206896551724,0,0,0
Shinichi Sakurai,1.0,8,0,55.172413793103445,100.0,0,1,0
Shirō Sakurai,1.0,8,5,57.14285714285714,75.86206896551724,0,0,0
Mamimi Samejima,1.0,9,0,55.172413793103445,100.0,0,1,0
Sana Kurata,1.0,5,0,69.56521739130434,100.0,1,1,0
Sanzo GOD,1.0,6,5,44.44444444444444,53.333333333333336,0,0,1
Shirasu Kinjō,1.0,7,7,53.84615384615385,56.00000000000001,0,0,0
Skop,1.0,6,2,46.15384615384615,66.66666666666667,0,1,0
Soyuz,1.0,6,0,42.85714285714286,100.0,0,1,0
Speed-o'-Sound Sonic,1.0,12,0,48.64864864864865,100.0,0,1,1
Taki Tachibana,1.0,7,7,64.0,61.53846153846154,0,0,1
Shinta Takagi,1.0,7,7,58.33333333333333,62.06896551724138,0,0,0
Takenori Akagi,1.0,8,7,59.25925925925925,66.66666666666667,0,0,0
Tao Yuan,1.0,5,4,63.1578947368421,63.1578947368421,0,1,1
Utena Tenjou,1.0,7,0,58.33333333333333,100.0,0,1,0
Teresa Beria,1.0,6,0,63.63636363636363,100.0,0,1,0
Katsuhiko Teshigawara,1.0,12,0,57.14285714285714,100.0,0,1,0
Laurent Thierry,1.0,8,7,66.66666666666667,62.06896551724138,0,0,0
Totoro,1.0,5,2,50.0,80.0,0,0,0
Urek Mazino,1.0,6,0,57.14285714285714,100.0,0,1,0
Kiri Uzaki,1.0,6,0,57.14285714285714,100.0,0,1,1
Tsuki Uzaki,1.0,6,0,60.86956521739131,100.0,0,1,0
Yanagi Uzaki,1.0,7,0,59.25925925925925,100.0,0,1,0
Wakaba Nogi,1.0,6,0,56.00000000000001,100.0,0,1,0
Wakaba Shinohara,1.0,9,0,56.25,100.0,0,1,0
Wakaba Tsukishima,1.0,9,7,60.60606060606061,62.5,0,0,0
Yakumo Fujii,1.0,7,6,50.0,56.00000000000001,0,0,0
Yakumo Kokonoe,1.0,7,7,56.00000000000001,60.0,0,0,0
Yasuho Hirose,1.0,7,0,60.86956521739131,100.0,0,1,0
Yoru,1.0,5,2,50.0,66.66666666666667,1,1,0
Saki Yoshida,1.0,6,6,58.33333333333333,64.28571428571428,0,0,1
Yukari Yukino,1.0,6,0,61.53846153846154,100.0,0,1,0
ととろ,1.0,6,3,0.0,0.0,0,1,0
トトロ,1.0,6,3,0.0,0.0,0,1,0
Miles Edgeworth,1.0,7,6,66.66666666666667,68.75,0,0,0
Maya Fey,1.0,5,2,63.1578947368421,80.0,0,1,1
Godot,1.0,5,0,47.05882352941176,100.0,1,1,0
Dahlia Hawthorne,1.0,8,0,64.51612903225806,100.0,0,1,0
Apollo Justice,1.0,8,7,57.14285714285714,61.53846153846154,0,0,1
Herlock Sholmes,1.0,8,4,61.53846153846154,80.0,0,0,0
Phoenix Wright,1.0,7,6,64.28571428571428,66.66666666666667,0,0,1
Jar Jar Binks,1.0,7,0,58.33333333333333,100.0,0,1,1
Chopper,1.0,6,0,55.55555555555556,100.0,0,1,1
Kit Fisto,1.0,5,0,55.55555555555556,100.0,0,1,1
Garazeb Orrelios,1.0,8,0,59.25925925925925,100.0,0,1,0
General Grievous,1.0,8,6,62.06896551724138,78.57142857142857,0,0,1
Hamato Xiono,1.0,6,0,61.53846153846154,100.0,0,1,0
Hera Syndulla,1.0,6,0,59.25925925925925,100.0,0,1,0
HK-47,1.0,6,4,12.5,36.36363636363637,0,1,0
Jarek Yeager,1.0,5,3,66.66666666666667,78.26086956521739,0,0,0
K-2SO,1.0,6,4,12.5,40.0,0,1,0
Maz Kanata,1.0,6,5,60.0,60.86956521739131,0,0,0
Kazuda Xiono,1.0,6,5,58.33333333333333,66.66666666666667,0,0,0
Kuiil,1.0,5,0,47.05882352941176,100.0,0,1,0
Neeku Vozo,1.0,6,6,55.55555555555556,50.0,0,0,0
R1-J5,1.0,6,3,12.5,40.0,0,0,0
R2-D2,1.0,6,0,12.5,100.0,0,1,0
Supreme Leader Snoke,1.0,12,12,58.06451612903225,57.14285714285714,0,0,1
Jacen Syndulla,1.0,8,0,57.14285714285714,100.0,0,1,0
Tamara Ryvora,1.0,6,0,69.56521739130434,100.0,0,1,1
Grand Moff Tarkin,1.0,8,0,60.0,100.0,0,1,1
Grand Admiral Thrawn,1.0,11,0,56.25,100.0,0,1,1
Known Space,1.0,6,0,60.0,100.0,0,1,1
Races of Noon Universe,1.0,14,0,51.42857142857142,100.0,0,1,1
Dinosaurs in Jurassic Park,1.0,16,15,50.0,60.0,0,0,1
Azathoth,1.0,5,5,55.55555555555556,57.14285714285714,0,0,0
Byatis,1.0,5,0,53.333333333333336,100.0,0,1,0
Cthulhu,1.0,5,0,47.61904761904761,100.0,1,1,0
Dagon,1.0,6,2,53.333333333333336,75.0,0,1,0
Hastur,1.0,5,2,53.333333333333336,66.66666666666667,0,0,0
Nodens,1.0,5,0,52.63157894736843,100.0,0,1,0
Shub-Niggurath,1.0,9,8,48.27586206896552,51.85185185185186,0,0,0
Tsathoggua,1.0,6,6,60.0,54.54545454545454,0,0,0
Zhar,1.0,5,2,50.0,75.0,0,1,0
An American Girl: Chrissa Stands Strong,1.0,27,23,45.614035087719294,61.53846153846154,0,0,1
Felicity: An American Girl Adventure,1.0,24,0,48.0,100.0,0,1,1
An American Girl: Grace Stirs Up Success,1.0,29,22,42.85714285714286,59.70149253731343,0,0,1
An American Girl: Isabelle Dances Into the Spotlight,1.0,38,0,38.888888888888886,100.0,0,1,1
An American Girl: Lea to the Rescue,1.0,23,18,50.0,64.36781609195403,0,0,1
An American Girl Story – Maryellen 1955: Extraordinary Christmas,1.0,49,38,33.734939759036145,51.72413793103448,0,0,1
An American Girl: McKenna Shoots for the Stars,1.0,34,23,40.0,61.224489795918366,0,0,1
An American Girl Story – Melody 1963: Love Has to Win,1.0,41,32,37.68115942028986,55.319148936170215,0,0,1
Molly: An American Girl on the Home Front,1.0,30,0,44.067796610169495,100.0,0,1,1
An American Girl: Saige Paints the Sky,1.0,26,21,44.44444444444444,66.66666666666667,0,0,1
Samantha: An American Girl Holiday,1.0,22,0,48.0,100.0,0,1,1
Ace the Bat-Hound,1.0,11,0,53.333333333333336,100.0,0,1,1
Agent Liberty,1.0,6,0,59.25925925925925,100.0,0,1,1
Air Wave,1.0,4,0,58.82352941176471,100.0,0,1,1
Crispus Allen,1.0,7,0,55.172413793103445,100.0,0,1,0
Apollo,1.0,5,0,52.63157894736843,100.0,0,1,0
Ballistic,1.0,6,0,60.86956521739131,100.0,0,1,1
Batman of Zur-En-Arrh,1.0,13,12,48.48484848484848,57.14285714285714,0,0,1
Battalion,1.0,5,0,60.86956521739131,100.0,0,1,1
Andrew Bennett,1.0,6,6,69.56521739130434,68.96551724137932,0,0,0
Beppo,1.0,5,0,46.15384615384615,100.0,0,1,0
Bizarro,1.0,4,2,58.82352941176471,80.0,0,1,0
Black Hood,1.0,6,2,60.0,80.0,0,1,1
Black Pirate,1.0,7,0,64.0,100.0,0,1,1
Manchester Black,1.0,8,7,64.51612903225806,71.42857142857143,0,0,1
Bloodwynd,1.0,6,4,52.63157894736843,71.42857142857143,0,0,0
Blue Devil,1.0,6,5,58.33333333333333,63.63636363636363,0,0,1
Booster Gold,1.0,6,0,56.00000000000001,100.0,0,1,1
Slam Bradley,1.0,5,2,69.56521739130434,83.33333333333334,0,0,1
Brainiac 5,1.0,7,0,60.0,100.0,0,1,0
Breach,1.0,5,2,58.82352941176471,85.71428571428572,0,0,1
Bunker,1.0,5,0,58.82352941176471,100.0,0,1,1
Bushido,1.0,5,3,52.63157894736843,72.72727272727273,0,0,0
Captain Boomerang,1.0,8,0,58.06451612903225,100.0,0,1,1
Catman,1.0,5,0,58.82352941176471,100.0,0,1,0
Ch'p,1.0,6,2,33.333333333333336,60.0,0,0,0
Chief,1.0,6,1,50.0,88.88888888888889,0,1,1
Chunk,1.0,5,2,50.0,72.72727272727273,1,1,1
Claw the Unconquered,1.0,12,12,52.94117647058824,55.55555555555556,0,0,1
Joshua Clay,1.0,4,5,63.63636363636363,66.66666666666667,0,0,1
Comedian,1.0,5,3,60.0,80.0,0,0,1
Jim Corrigan,1.0,5,0,69.56521739130434,100.0,0,1,0
Cosmic Boy,1.0,6,0,60.0,100.0,0,1,1
Creote,1.0,5,3,55.55555555555556,71.42857142857143,1,1,0
Isaiah Crockett,1.0,7,0,64.28571428571428,100.0,0,1,0
Reep Daggle,1.0,6,0,58.33333333333333,100.0,0,1,1
Dharma,1.0,5,0,58.82352941176471,100.0,0,1,1
John Diggle,1.0,5,4,57.14285714285714,70.0,0,1,0
Doctor Mid-Nite,1.0,8,0,57.14285714285714,100.0,0,1,1
Doctor Mist,1.0,6,0,57.14285714285714,100.0,0,1,1
Doctor Occult,1.0,7,5,58.33333333333333,74.07407407407408,0,0,1
Doll Man,1.0,5,2,54.54545454545454,75.0,0,1,1
Richard Dragon,1.0,6,5,61.53846153846154,73.33333333333334,0,0,1
Dream,1.0,5,0,53.333333333333336,100.0,0,1,1
Elongated Man,1.0,8,6,61.53846153846154,63.63636363636363,0,0,1
Eros,1.0,5,2,46.15384615384615,60.0,1,1,1
Extraño,1.0,5,3,50.0,66.66666666666667,0,0,0
Ferro Lad,1.0,5,4,55.55555555555556,58.33333333333333,0,0,1
Flex Mentallo,1.0,6,0,60.86956521739131,100.0,0,1,1
Freedom Beast,1.0,7,6,58.33333333333333,63.63636363636363,0,0,1
G.I. Robot,1.0,7,4,43.47826086956522,66.66666666666667,0,0,1
Gangbuster,1.0,5,4,63.63636363636363,66.66666666666667,0,0,0
Guy Gardner,1.0,6,3,63.63636363636363,72.72727272727273,0,0,1
Gates,1.0,4,0,61.53846153846154,100.0,0,1,0
Global Guardians,1.0,8,4,57.14285714285714,81.25,0,0,1
Gnarrk,1.0,5,0,53.333333333333336,100.0,0,1,0
Golden Eagle,1.0,6,5,66.66666666666667,66.66666666666667,0,0,1
Green Man,1.0,5,0,60.0,100.0,0,1,1
Grifter,1.0,5,3,58.82352941176471,71.42857142857143,0,0,1
Hector Hall,1.0,6,0,60.86956521739131,100.0,0,1,1
Hercules,1.0,5,0,55.55555555555556,100.0,0,1,0
Hitman,1.0,5,0,58.82352941176471,100.0,0,1,0
Alec Holland,1.0,6,0,64.0,100.0,0,1,1
Hoppy the Marvel Bunny,1.0,14,0,48.48484848484848,100.0,0,1,1
Immortal Man,1.0,7,6,58.33333333333333,63.63636363636363,0,0,1
Jemm,1.0,5,2,50.0,57.14285714285714,0,1,0
Johnny Quick,1.0,6,0,66.66666666666667,100.0,1,1,1
Jor-El,1.0,5,0,42.85714285714286,100.0,0,1,0
Hal Jordan,1.0,5,5,66.66666666666667,63.63636363636363,0,0,1
Kamandi,1.0,5,3,66.66666666666667,66.66666666666667,0,0,0
Chris Kent,1.0,6,4,61.53846153846154,72.72727272727273,0,0,1
Jon Kent,1.0,5,0,58.82352941176471,100.0,0,1,1
Kid Flash,1.0,5,0,57.14285714285714,100.0,0,1,1
Kilowog,1.0,5,3,57.14285714285714,66.66666666666667,0,1,0
King Chimera,1.0,6,0,59.25925925925925,100.0,0,1,1
Kobalt,1.0,4,2,57.14285714285714,80.0,0,0,0
Krypto,1.0,5,0,50.0,100.0,1,1,0
Will Magnus,1.0,6,0,64.0,100.0,0,1,1
Manitou Raven,1.0,5,0,64.0,100.0,0,1,1
Más y Menos,1.0,6,6,52.63157894736843,60.0,0,0,1
Mento,1.0,5,0,53.333333333333336,100.0,0,1,0
Metamorpho,1.0,6,4,64.0,66.66666666666667,0,0,0
Midnighter,1.0,6,4,58.33333333333333,72.72727272727273,0,0,0
Monkey Prince,1.0,6,5,58.33333333333333,69.56521739130434,0,0,1
Mr. Majestic,1.0,7,5,53.84615384615385,69.56521739130434,0,0,1
El Muerto,1.0,6,0,63.1578947368421,100.0,0,1,1
Negative Man,1.0,7,5,58.33333333333333,69.23076923076923,0,0,1
Nemesis Kid,1.0,6,4,54.54545454545454,77.77777777777779,0,0,0
Nightrunner,1.0,6,0,53.84615384615385,100.0,0,1,0
Obsidian,1.0,5,4,57.14285714285714,66.66666666666667,0,0,1
Peacemaker,1.0,6,4,63.63636363636363,72.72727272727273,0,0,1
Phantom Stranger,1.0,8,0,64.51612903225806,100.0,0,1,1
Question,1.0,5,0,57.14285714285714,100.0,1,1,1
Ray Terrill,1.0,4,0,69.56521739130434,100.0,0,1,1
Ronnie Raymond,1.0,6,4,61.53846153846154,80.0,0,0,0
Roy Raymond,1.0,6,0,54.54545454545454,100.0,0,1,0
Kyle Rayner,1.0,5,4,66.66666666666667,66.66666666666667,0,0,1
Robby Reed,1.0,4,3,70.0,72.72727272727273,0,0,1
Risk,1.0,5,0,50.0,100.0,0,1,1
Alura,1.0,5,2,53.333333333333336,72.72727272727273,0,0,0
Amazons,1.0,5,2,62.5,83.33333333333334,0,0,0
Antiope,1.0,6,0,60.0,100.0,0,1,0
Ares,1.0,5,1,50.0,75.0,1,1,0
Artemis of Bana-Mighdall,1.0,15,0,50.0,100.0,0,1,1
Baby Wildebeest,1.0,8,8,53.84615384615385,58.33333333333333,0,0,1
Baron Bedlam,1.0,6,0,64.28571428571428,100.0,0,1,1
Bekka,1.0,5,2,50.0,66.66666666666667,0,1,0
Elaine Belloc,1.0,6,4,59.25925925925925,72.0,1,0,1
Bizarra,1.0,5,3,60.0,66.66666666666667,0,1,0
Blackfire,1.0,6,1,55.55555555555556,94.11764705882352,0,0,1
Blok,1.0,5,1,50.0,75.0,0,1,0
Bombshell,1.0,5,5,57.14285714285714,63.1578947368421,0,0,1
Sasha Bordeaux,1.0,7,7,62.06896551724138,57.14285714285714,0,0,0
Bork,1.0,5,2,50.0,66.66666666666667,0,1,0
Brainiac 8,1.0,7,1,60.0,90.0,0,1,0
Brick,1.0,5,0,53.333333333333336,100.0,0,1,1
Bulleteer,1.0,5,0,60.0,100.0,0,1,0
Hughie Campbell,1.0,8,0,57.14285714285714,100.0,0,1,0
Captain Atom,1.0,7,3,61.53846153846154,80.0,0,0,1
Jesse Chambers,1.0,5,5,68.96551724137932,71.42857142857143,0,0,0
Chemo,1.0,5,0,53.333333333333336,100.0,0,1,0
Children of Ares,1.0,9,9,61.53846153846154,60.0,0,0,1
Grace Choi,1.0,6,4,64.0,66.66666666666667,0,0,1
Cinderblock,1.0,7,4,61.53846153846154,66.66666666666667,0,0,0
Circe,1.0,4,2,53.333333333333336,66.66666666666667,0,0,0
Cupid,1.0,5,2,46.15384615384615,60.0,0,0,0
Cyborg Superman,1.0,7,7,60.0,69.56521739130434,0,0,1
Kara Danvers,1.0,5,0,66.66666666666667,100.0,0,1,0
Doomsday,1.0,5,0,55.55555555555556,100.0,0,1,1
Dracula,1.0,4,0,58.82352941176471,100.0,0,1,0
General Wade Eiling,1.0,10,9,62.5,64.51612903225806,0,0,1
Equus,1.0,6,0,46.15384615384615,100.0,0,1,0
First Born,1.0,5,4,63.63636363636363,73.6842105263158,0,0,1
Yara Flor,1.0,4,0,63.63636363636363,100.0,0,1,0
Forager,1.0,5,3,63.1578947368421,66.66666666666667,0,0,1
Forerunner,1.0,6,0,60.86956521739131,100.0,0,1,1
Mr. Freeze,1.0,6,3,52.17391304347826,76.19047619047619,0,0,1
Lar Gand,1.0,4,0,63.1578947368421,100.0,0,1,1
Laurel Gand,1.0,5,0,63.63636363636363,100.0,0,1,1
Ganthet,1.0,5,3,55.55555555555556,76.92307692307692,0,0,0
Geo-Force,1.0,6,0,54.54545454545454,100.0,0,1,0
Giganta,1.0,5,0,58.82352941176471,100.0,0,1,0
Girder,1.0,5,3,62.5,66.66666666666667,0,0,1
Guardians of the Universe,1.0,15,7,55.00000000000001,78.26086956521739,0,0,1
Hades,1.0,4,0,61.53846153846154,100.0,0,1,0
Hank Hall,1.0,5,4,63.1578947368421,73.6842105263158,1,0,1
Shiera Sanders Hall,1.0,10,0,62.85714285714285,100.0,0,1,1
Hawkgirl,1.0,6,0,52.63157894736843,100.0,0,1,0
Hellgrammite,1.0,7,0,64.0,100.0,0,1,1
Hank Henshaw,1.0,6,7,56.00000000000001,57.14285714285714,0,0,1
Highfather,1.0,6,5,63.1578947368421,60.86956521739131,0,0,0
Shayera Hol,1.0,6,0,60.0,100.0,0,1,0
Ibac,1.0,6,3,46.15384615384615,50.0,0,0,0
Imperiex,1.0,6,0,60.0,100.0,0,1,0
Iron Munro,1.0,5,0,63.1578947368421,100.0,0,1,1
Natasha Irons,1.0,6,6,66.66666666666667,68.96551724137932,0,0,0
Isis,1.0,5,2,50.0,60.0,0,0,0
KGBeast,1.0,6,0,47.05882352941176,100.0,0,1,0
Manga Khan,1.0,5,0,66.66666666666667,100.0,0,1,1
Kid Amazo,1.0,5,4,63.1578947368421,71.42857142857143,0,0,0
Killer Moth,1.0,6,4,60.0,78.26086956521739,0,0,1
King Kull,1.0,5,3,57.14285714285714,71.42857142857143,0,0,1
Kryptonian,1.0,6,2,54.54545454545454,90.0,0,0,0
Larfleeze,1.0,6,0,57.14285714285714,100.0,0,1,0
Lieutenant Marvels,1.0,8,6,62.5,72.72727272727273,0,0,1
Lightray,1.0,5,0,52.63157894736843,100.0,0,1,0
Looker,1.0,5,0,58.82352941176471,100.0,0,1,1
All Fowled Up,1.0,8,0,50.0,100.0,0,1,1
"Bah, Humduck! A Looney Tunes Christmas",1.0,28,24,40.0,52.83018867924528,0,0,1
Banty Raids,1.0,6,5,57.14285714285714,63.63636363636363,0,0,1
Carrotblanca,1.0,6,0,59.25925925925925,100.0,0,1,0
Crowing Pains,1.0,7,7,66.66666666666667,60.0,0,0,1
Daffy Duck Hunt,1.0,9,5,48.0,80.0,0,0,1
Daffy Duck's Fantastic Island,1.0,19,14,44.99999999999999,62.96296296296296,0,0,1
Don't Axe Me,1.0,8,7,52.17391304347826,57.14285714285714,0,0,1
The EGGcited Rooster,1.0,12,10,52.94117647058824,58.82352941176471,0,0,1
Feather Bluster,1.0,7,0,64.28571428571428,100.0,0,1,1
The Foghorn Leghorn,1.0,11,4,58.06451612903225,88.23529411764706,0,0,1
Fox-Terror,1.0,6,6,57.14285714285714,54.54545454545454,0,0,0
Gopher Broke,1.0,6,6,60.86956521739131,62.06896551724138,0,0,1
Henhouse Henery,1.0,9,8,57.14285714285714,59.25925925925925,0,0,1
The High and the Flighty,1.0,14,8,51.28205128205128,69.56521739130434,0,0,1
The Leghorn Blows at Midnight,1.0,20,0,47.82608695652174,100.0,0,1,1
Leghorn Swoggled,1.0,9,0,55.172413793103445,100.0,0,1,1
Looney Tunes: Back in Action,1.0,18,0,45.45454545454546,100.0,0,1,1
Lovelorn Leghorn,1.0,8,0,64.28571428571428,100.0,0,1,1
Mother Was a Rooster,1.0,11,0,58.06451612903225,100.0,0,1,1
Of Rice and Hen,1.0,8,0,59.25925925925925,100.0,0,1,1
Plop Goes the Weasel,1.0,12,0,54.54545454545454,100.0,0,1,1
Sock a Doodle Do,1.0,9,0,50.0,100.0,0,1,1
Walky Talky Hawky,1.0,9,0,56.25,100.0,0,1,1
Weasel While You Work,1.0,13,12,54.54545454545454,54.054054054054056,0,0,1
The Bashful Buzzard,1.0,10,0,56.25,100.0,0,1,1
Bugs Bunny Gets the Boid,1.0,16,11,46.15384615384615,65.21739130434783,0,0,1
Bugs Bunny's Christmas Carol,1.0,19,0,48.78048780487805,100.0,0,1,1
The Lion's Busy,1.0,10,0,51.85185185185186,100.0,0,1,1
Strife with Father,1.0,10,0,56.25,100.0,0,1,1
Alpine Antics,1.0,6,0,61.53846153846154,100.0,0,1,1
Boom Boom,1.0,6,0,52.63157894736843,100.0,0,1,1
A Cartoonist's Nightmare,1.0,14,14,48.78048780487805,64.0,0,0,1
The Fire Alarm,1.0,8,6,55.172413793103445,72.72727272727273,0,0,1
Gold Diggers of '49,1.0,12,0,48.27586206896552,100.0,0,1,1
Hollywood Capers,1.0,9,8,58.06451612903225,65.0,0,0,0
I Haven't Got a Hat,1.0,12,12,50.0,53.06122448979591,0,0,1
The Phantom Ship,1.0,10,8,53.84615384615385,70.27027027027026,0,0,1
Plane Dippy,1.0,6,0,63.1578947368421,100.0,0,1,1
Westward Whoa,1.0,7,7,64.0,56.00000000000001,0,0,1
Ain't Nature Grand!,1.0,11,11,51.42857142857142,60.0,0,0,1
Battling Bosko,1.0,7,0,62.06896551724138,100.0,0,1,0
Big Man from the North,1.0,13,0,52.94117647058824,100.0,0,1,1
Big-Hearted Bosko,1.0,10,8,51.61290322580645,64.28571428571428,0,0,0
The Booze Hangs High,1.0,12,10,54.54545454545454,57.14285714285714,0,0,1
Bosko at the Zoo,1.0,9,7,53.84615384615385,58.06451612903225,0,0,1
Bosko in Person,1.0,7,0,66.66666666666667,100.0,0,1,1
Bosko Shipwrecked!,1.0,10,0,53.333333333333336,100.0,0,1,0
Bosko the Doughboy,1.0,11,9,51.61290322580645,63.1578947368421,0,0,1
Bosko the Lumberjack,1.0,11,0,54.54545454545454,100.0,0,1,1
Bosko the Musketeer,1.0,10,8,56.25,66.66666666666667,0,0,1
"Bosko, the Talk-Ink Kid",1.0,15,13,43.24324324324324,55.81395348837209,0,0,1
Bosko's Fox Hunt,1.0,10,0,53.333333333333336,100.0,0,1,1
Bosko's Holiday,1.0,7,0,61.53846153846154,100.0,0,1,1
Bosko's Knight-Mare,1.0,12,0,50.0,100.0,0,1,0
